"Id","SalePrice"
1828,134061.821384203
1829,120223.853279313
1830,136811.518782125
1831,142548.526509807
1832,123034.963948163
1833,142665.094074575
1834,130611.201028961
1835,137810.756336702
1836,125851.192239403
1837,108249.969538512
1838,128771.642661568
1839,105689.870752362
1840,157786.027582767
1841,146189.438865288
1842,106290.734759194
1843,147697.564805072
1844,148658.822796926
1845,153329.654575366
1846,155523.795715992
1847,176619.983038825
1848,82321.9056048729
1849,124913.027593735
1850,125300.048194657
1851,145434.500585125
1852,129828.39011732
1853,151462.368987333
1854,175230.037928949
1855,168320.427240755
1856,221058.604928443
1857,175822.209503237
1858,144822.406773171
1859,124762.141417932
1860,161688.737245705
1861,124253.345360922
1862,232358.393510872
1863,227822.850156038
1864,227822.850156038
1865,332936.910687995
1866,325552.968705705
1867,237966.597250383
1868,287098.639487059
1869,203484.57307032
1870,233769.822715659
1871,255480.28061938
1872,183306.269723774
1873,228860.851526164
1874,149121.318010387
1875,200452.336035459
1876,196905.48726208
1877,213554.523010122
1878,216562.063363793
1879,138615.544097116
1880,136729.632569902
1881,248521.092474559
1882,247915.787159514
1883,200248.139198218
1884,210251.438269761
1885,239425.261136467
1886,274590.364382966
1887,209855.674375847
1888,270852.610041883
1889,182416.425480539
1890,140384.949049969
1891,143863.973604879
1892,114829.006566757
1893,135772.443268901
1894,131753.513477722
1895,147637.849071254
1896,127101.007708691
1897,134788.377762098
1898,126935.611674248
1899,158869.731543433
1900,148718.989973588
1901,161780.140577656
1902,147467.607726327
1903,192517.476619608
1904,148720.996196472
1905,192646.459527475
1906,160094.506463448
1907,195621.29702863
1908,127924.628410856
1909,142094.544272827
1910,132472.758561855
1911,194584.240247028
1912,265296.534161168
1913,154258.884489207
1914,85800.2590418037
1915,314482.346360443
1916,96270.3870005273
1917,242530.415282729
1918,141716.717183539
1919,159969.782048468
1920,166451.815769377
1921,375457.969328318
1922,320192.860534547
1923,199159.969800528
1924,225251.248944194
1925,217941.081269504
1926,361737.726586052
1927,140062.58152689
1928,161884.660127302
1929,126993.018262389
1930,144804.867777351
1931,153179.38427587
1932,148373.846197178
1933,183639.822272361
1934,182685.022954362
1935,181475.984211495
1936,191691.541807184
1937,187083.921348725
1938,183175.136787662
1939,237595.392988795
1940,193381.180015577
1941,181318.488021159
1942,188464.1766291
1943,201676.882051796
1944,320604.191728725
1945,354784.789190042
1946,170832.93612775
1947,294985.251423013
1948,174558.024814715
1949,231801.478112722
1950,179472.528333385
1951,236308.057217
1952,212754.05442285
1953,175668.766023538
1954,188106.527020384
1955,142573.221347115
1956,244891.063487563
1957,162499.993749155
1958,283520.306888929
1959,146613.987057691
1960,123295.636069953
1961,124566.870000285
1962,102612.165614709
1963,107033.984644722
1964,114229.536834417
1965,149364.055345761
1966,146738.462843104
1967,290584.676178351
1968,385421.800049841
1969,373000.067993312
1970,380487.032030219
1971,364629.150528058
1972,341640.522902284
1973,279602.611919233
1974,313583.120532691
1975,387150.19907315
1976,274657.680665196
1977,329094.535861601
1978,340373.573835371
1979,318568.090779577
1980,207372.997491138
1981,326394.856357989
1982,223071.724336237
1983,216275.86916039
1984,174780.655304517
1985,220809.038507554
1986,219932.108088631
1987,190007.289840975
1988,185769.737480108
1989,198199.990070598
1990,222578.894909857
1991,218226.320740877
1992,211905.371864475
1993,180173.398105002
1994,226591.694055302
1995,185631.034579486
1996,253634.921998399
1997,297915.03735877
1998,310523.168545659
1999,254946.378321024
2000,289836.992486252
2001,279653.51261073
2002,247381.271340177
2003,255221.524927683
2004,274106.700155641
2005,222711.795456937
2006,218450.543195062
2007,250678.541450324
2008,217529.144584072
2009,201923.539014466
2010,201118.526774836
2011,147339.766797036
2012,185902.317621397
2013,190384.388033646
2014,195686.929711632
2015,201715.717449251
2016,201130.234834935
2017,200522.517380553
2018,140199.992731476
2019,137004.608154415
2020,122866.762968858
2021,121781.329529318
2022,177334.169054245
2023,151449.199161921
2024,245063.815309023
2025,299630.683951266
2026,183670.932591902
2027,169393.739368111
2028,163140.973502928
2029,171311.953607636
2030,253227.994764326
2031,221097.986738409
2032,233922.157524882
2033,245240.036790288
2034,168374.929632794
2035,211076.36330439
2036,190452.518776904
2037,191524.234996595
2038,246623.703983328
2039,208060.619397534
2040,255684.668289977
2041,248529.608099222
2042,204715.605482872
2043,166922.66326725
2044,177301.670589405
2045,205133.12816544
2046,150530.327737058
2047,147358.94298987
2048,138905.525951233
2049,142992.393269997
2050,171911.202476999
2051,117466.301802314
2052,139922.669142217
2053,143922.102188039
2054,102787.526226492
2055,157998.522282635
2056,149105.566799942
2057,131796.703703313
2058,213848.5257614
2059,145960.634127804
2060,160659.875754091
2061,167701.959469225
2062,136169.56506052
2063,124654.080582727
2064,139574.417353191
2065,123411.602200701
2066,173037.585718254
2067,148334.031852716
2068,148214.870333084
2069,92890.4140327033
2070,112242.083007508
2071,118049.134151234
2072,140908.255564502
2073,147502.773960917
2074,172459.957855804
2075,146027.036857447
2076,123525.416263044
2077,148834.868480921
2078,133046.947620129
2079,134679.952736613
2080,117887.54493103
2081,125336.979586414
2082,138615.064748851
2083,137899.170420728
2084,114533.813679299
2085,132971.114013053
2086,135362.914051938
2087,126093.578790046
2088,113255.346284686
2089,95379.4227622272
2090,131579.474767141
2091,121486.145549944
2092,131742.453216073
2093,129533.348254387
2094,127802.874802288
2095,146314.180089429
2096,97709.7651704339
2097,105525.81520144
2098,138915.269849849
2099,88459.8217654852
2100,121420.675003213
2101,129374.247975636
2102,131176.94393424
2103,111464.746865657
2104,139659.073275386
2105,129487.766958319
2106,104717.892723103
2107,192253.881649451
2108,116750.388497996
2109,113473.85996408
2110,134607.254557345
2111,144845.627528588
2112,141017.321397072
2113,123825.317185409
2114,122261.189126723
2115,146970.257552081
2116,124263.092454054
2117,140372.413066645
2118,129981.579587611
2119,113674.958859219
2120,125831.740438445
2121,110652.151290094
2122,116076.901710541
2123,109998.661292638
2124,158291.3084242
2125,135435.669164119
2126,156498.038789355
2127,141368.10259928
2128,133289.963521801
2129,117744.694733897
2130,133474.825159229
2131,154052.528325893
2132,120068.441482214
2133,125171.225811241
2134,131287.728035184
2135,115281.972753531
2136,108940.903970786
2137,127877.661057323
2138,140515.964395401
2139,151257.145681247
2140,140522.427906316
2141,147796.572525496
2142,139716.98803652
2143,146210.208162212
2144,139887.326738503
2145,138332.395610666
2146,156572.167359579
2147,177845.350382593
2148,137437.772724687
2149,147554.163903383
2150,210377.078792562
2151,128626.122397853
2152,161894.727670263
2153,158232.962748368
2154,115398.781782228
2155,135961.011939484
2156,239202.202084573
2157,231352.685120433
2158,232559.280814983
2159,205518.717999699
2160,183225.609211548
2161,243738.260080095
2162,351112.073407094
2163,338885.066170469
2164,245236.685056712
2165,192782.73405388
2166,149114.993391964
2167,214875.997619294
2168,207558.291641296
2169,203143.431540326
2170,217247.781136481
2171,151501.503497148
2172,143576.331406028
2173,165635.084999488
2174,226951.155675025
2175,268262.851243618
2176,300950.566543334
2177,242284.601108246
2178,216181.741348202
2179,148770.812937224
2180,218109.805526235
2181,198261.699649975
2182,228720.737871832
2183,200125.622173925
2184,131215.082442214
2185,142448.335739727
2186,144889.07045555
2187,153184.756725475
2188,151550.298502712
2189,204186.040806545
2190,102389.338829149
2191,99964.2439785943
2192,104420.704508532
2193,113051.851833887
2194,107300.332315952
2195,125331.097166005
2196,120851.44723546
2197,123970.442743182
2198,152146.177370512
2199,165161.112067751
2200,143739.684375359
2201,147049.448815506
2202,177689.681260969
2203,163309.064038412
2204,170214.048630982
2205,128084.500159044
2206,145398.022203207
2207,198804.819957322
2208,221690.250221148
2209,206735.299526968
2210,132802.862908464
2211,116926.981056533
2212,117187.920472069
2213,107598.265629724
2214,141612.955180266
2215,112903.66578797
2216,149701.923479537
2217,107851.710507465
2218,102955.801381567
2219,98784.4574293442
2220,102947.765797477
2221,317141.352894552
2222,276630.605699408
2223,270640.895278729
2224,217378.711925879
2225,136966.531174031
2226,195745.499072438
2227,204847.272418466
2228,273632.077369192
2229,243813.858406333
2230,169845.083365456
2231,224022.185421572
2232,190634.041710813
2233,192035.429837176
2234,248229.372150323
2235,226293.416898187
2236,259458.24941923
2237,324746.553053053
2238,199170.333892836
2239,127966.576064423
2240,173788.016273596
2241,158518.057019276
2242,135959.988622071
2243,131793.048799341
2244,109421.823470368
2245,111239.920371606
2246,145910.916493586
2247,114424.46959904
2248,127950.380343836
2249,131406.086992637
2250,139371.564761213
2251,142364.812763391
2252,173014.628388665
2253,170543.086550892
2254,180025.164011035
2255,189812.583848945
2256,182393.626639507
2257,204085.381193353
2258,173673.787540915
2259,181732.595888575
2260,160915.670693321
2261,192395.123038751
2262,210144.412008145
2263,330833.473612351
2264,386808.627648252
2265,172077.241270529
2266,272005.820392987
2267,343626.720845446
2268,371205.667028787
2269,160834.699606454
2270,192179.75365585
2271,215767.341179695
2272,202791.687397967
2273,170117.706629221
2274,181262.201455653
2275,174336.779403857
2276,184078.972212038
2277,182869.610842115
2278,144487.769643846
2279,136960.422654472
2280,122767.793885042
2281,182321.454839703
2282,195632.193827199
2283,107898.963259762
2284,119570.252820054
2285,144792.525237281
2286,127882.563893672
2287,344154.750064858
2288,290553.633720547
2289,349787.61400948
2290,396807.810340871
2291,324284.387807325
2292,393893.88630837
2293,404540.37354043
2294,348383.245061878
2295,397663.069367551
2296,268692.109568495
2297,321247.687850522
2298,335228.428899504
2299,343040.659211174
2300,315824.112065944
2301,300503.935547899
2302,248023.207193503
2303,239267.533690207
2304,244387.088026584
2305,200501.630320322
2306,198996.670609706
2307,199674.782893412
2308,226873.933599013
2309,281290.949891768
2310,219722.022233696
2311,206454.191599352
2312,185517.108571274
2313,181300.587628796
2314,184346.39113323
2315,182631.378337969
2316,202094.795044737
2317,186973.507904973
2318,187395.489036561
2319,182503.349641367
2320,188711.874221188
2321,239534.756214692
2322,183717.648130232
2323,185780.937358464
2324,185702.365586029
2325,212008.555561022
2326,180922.22690911
2327,212898.613701905
2328,222533.713727951
2329,187810.9850069
2330,184002.786068004
2331,322791.594355578
2332,316322.837997683
2333,293946.226598646
2334,263497.912499485
2335,266883.269447637
2336,301686.395675244
2337,199532.085113233
2338,262462.147132481
2339,231941.952788249
2340,359776.1656392
2341,221222.803290671
2342,225236.460699576
2343,223562.935729015
2344,227089.062703967
2345,233256.340814252
2346,212306.596027259
2347,203576.863651996
2348,228800.569347613
2349,184308.570162204
2350,278192.3537077
2351,260878.764690995
2352,251082.951325146
2353,270921.549669888
2354,141565.874566754
2355,150424.803166703
2356,164742.702520774
2357,203327.40021098
2358,203730.156027295
2359,138095.657315969
2360,126017.120562261
2361,139458.472291262
2362,243090.809990884
2363,143794.047741142
2364,163635.894328226
2365,210519.595515956
2366,200509.91102852
2367,220093.07726099
2368,215715.170241287
2369,214095.335680712
2370,172387.021438051
2371,170399.719386015
2372,191785.488536021
2373,243661.850384306
2374,269680.695781141
2375,222733.203838407
2376,251586.560928496
2377,276234.702080232
2378,154270.877947486
2379,189840.400858555
2380,151851.114353056
2381,167183.586554967
2382,190141.958626313
2383,204821.432485535
2384,234863.739624525
2385,161628.248720573
2386,145189.822551626
2387,138589.700426928
2388,117049.912279271
2389,137399.656795527
2390,149898.917332329
2391,144208.487936401
2392,120394.716083212
2393,162143.792108586
2394,148519.795996129
2395,189394.36197872
2396,150975.78203745
2397,192425.634682921
2398,136141.792393314
2399,87854.0557614052
2400,84534.0522043826
2401,119051.722553159
2402,138453.813344695
2403,142533.800811867
2404,157022.224860745
2405,158848.778974226
2406,137482.306256628
2407,129034.156959893
2408,142941.113269326
2409,139709.620222141
2410,162117.155156329
2411,125766.229888043
2412,155574.999240812
2413,135707.939281715
2414,139595.561247543
2415,139556.286096462
2416,124491.290815951
2417,134075.098306605
2418,129719.822108817
2419,132339.975052076
2420,132040.672953237
2421,148615.263279539
2422,120763.469934638
2423,133009.680536591
2424,151590.363531362
2425,198295.882886241
2426,138609.156162647
2427,135855.2763181
2428,169924.197511049
2429,124226.453413609
2430,132183.163266616
2431,132480.76707791
2432,143525.931455027
2433,148370.476481154
2434,145509.174104695
2435,153314.251827456
2436,119577.749039429
2437,117206.14873156
2438,134073.990882213
2439,124688.623837233
2440,121064.622620795
2441,111337.368317676
2442,110752.418049025
2443,127869.106284195
2444,138781.472627323
2445,101325.247174388
2446,139571.337259114
2447,184595.739149364
2448,145649.352670641
2449,117050.793268427
2450,143470.922194677
2451,139010.903556241
2452,190380.978561794
2453,102414.261099322
2454,144141.854234623
2455,124500.34375453
2456,127002.015948667
2457,125664.282005882
2458,128733.531040925
2459,117798.102860165
2460,137666.158586807
2461,122189.030153043
2462,130259.102685903
2463,121230.43520695
2464,162295.399881038
2465,137718.880502994
2466,127573.945563638
2467,150947.965566595
2468,105433.556703263
2469,100167.547072636
2470,181930.375983733
2471,180558.207336586
2472,162708.012024386
2473,124955.739561869
2474,116920.476608537
2475,189444.581802875
2476,122126.034617755
2477,133457.52405547
2478,155993.256345768
2479,126350.038395333
2480,156278.586569037
2481,137998.238540964
2482,136343.911928584
2483,125785.61911566
2484,129167.747106611
2485,132101.705525429
2486,156586.445537401
2487,198274.519015851
2488,150366.725129161
2489,155394.805433489
2490,154198.447625917
2491,106621.694054812
2492,192779.162868521
2493,164288.674482435
2494,156738.117353569
2495,111759.270872973
2496,224125.812748651
2497,140940.467612457
2498,122344.825432847
2499,112788.243829649
2500,143865.355515195
2501,131866.172704583
2502,144232.658469788
2503,112538.74071032
2504,182438.945031934
2505,220043.702508874
2506,255135.413328534
2507,292876.000439259
2508,256715.260723018
2509,229961.259008865
2510,225841.738015783
2511,187791.317778459
2512,213552.168274145
2513,222731.955575255
2514,221382.905413657
2515,157734.450929491
2516,182721.012671813
2517,142399.774785473
2518,156233.53951037
2519,225372.406752164
2520,214790.788469602
2521,197579.541724604
2522,220059.957095448
2523,136875.385366191
2524,146126.507419172
2525,149509.393386732
2526,140055.762790104
2527,132579.437302565
2528,134006.559171579
2529,139923.111308978
2530,133410.301080948
2531,241038.769058934
2532,225505.518146517
2533,202546.324106711
2534,230605.599180356
2535,270841.118127838
2536,229889.220987938
2537,221946.143652561
2538,187970.911569774
2539,189510.132681143
2540,184194.305292599
2541,185264.130980754
2542,180569.767991735
2543,137695.741046447
2544,126675.628877085
2545,139674.376803501
2546,141723.97567444
2547,138741.662583816
2548,154309.398144217
2549,167970.343568129
2550,409151.520569278
2551,150384.381254818
2552,122021.737727252
2553,102574.401752421
2554,121816.764942808
2555,123410.364672577
2556,115667.130881681
2557,123826.121544147
2558,149478.110026696
2559,141608.482836705
2560,144233.264240107
2561,147853.777247918
2562,136006.195761034
2563,146352.786046653
2564,178011.419491936
2565,152160.422314458
2566,167387.053740905
2567,138582.53744077
2568,191249.514066186
2569,195578.869466392
2570,130944.578515301
2571,199803.157490758
2572,158753.150535437
2573,211175.211054594
2574,240075.887208163
2575,130861.59670227
2576,128730.668807467
2577,151323.834208071
2578,101077.269490346
2579,96501.8122000388
2580,125606.869395649
2581,138124.59188875
2582,126023.255551499
2583,273414.967616386
2584,165769.632267308
2585,212819.756852387
2586,219881.52053832
2587,189928.064093128
2588,146239.82732033
2589,145665.372612205
2590,215867.419027222
2591,207072.571052486
2592,223071.886272846
2593,249811.470773622
2594,174545.656115329
2595,205232.355956094
2596,301459.652885157
2597,209673.411106937
2598,261493.539770071
2599,318073.036454049
2600,154127.3885391
2601,164637.980587989
2602,93235.4957745604
2603,108763.39108142
2604,100753.220374422
2605,98425.3896307062
2606,160126.766423398
2607,183827.676302005
2608,191007.008291667
2609,163536.327695159
2610,114054.643840294
2611,146016.057132331
2612,155678.307337642
2613,134576.339449078
2614,133270.188124043
2615,147371.444120282
2616,147027.674288134
2617,182091.382672498
2618,196012.322279903
2619,199164.434643109
2620,183123.220933611
2621,188707.755212953
2622,188432.775359409
2623,242415.564174737
2624,294339.873807482
2625,283983.736021664
2626,171250.908400154
2627,172894.798116281
2628,375197.144451533
2629,392098.448838092
2630,327125.316689942
2631,395770.631233304
2632,354727.306315573
2633,281872.722600258
2634,365449.840548009
2635,159606.152809531
2636,186604.510633543
2637,181214.127677075
2638,246753.063179092
2639,180686.498393888
2640,156212.779760007
2641,119808.099546746
2642,193697.237093164
2643,114330.553081404
2644,144945.532469841
2645,109393.023214202
2646,101693.086406762
2647,108837.898281409
2648,149995.278533952
2649,141129.941049695
2650,140981.703332884
2651,150920.794628049
2652,370294.228724274
2653,261347.972264517
2654,279269.579629651
2655,372284.494786484
2656,321079.780639003
2657,316145.598412992
2658,282571.791378953
2659,291708.084543449
2660,321375.687980826
2661,344067.02426796
2662,353374.431534123
2663,279305.139174902
2664,276757.032860812
2665,306842.558352036
2666,284279.465753372
2667,179299.176272941
2668,185181.173552713
2669,186991.686386781
2670,273797.255947728
2671,186692.829567451
2672,192704.396269533
2673,202111.499302705
2674,204377.1592522
2675,179949.721871753
2676,191219.453594122
2677,196621.624339826
2678,241920.190269857
2679,273161.702881458
2680,280450.774474732
2681,332218.737357104
2682,300225.356792604
2683,372983.940243457
2684,295762.205480784
2685,296391.602656875
2686,263514.827548482
2687,295907.357342171
2688,222510.668321268
2689,204684.487529315
2690,370441.398796634
2691,199791.818899481
2692,141559.826512139
2693,204392.653955627
2694,146390.023289482
2695,197569.069730027
2696,191475.349759836
2697,197462.115875664
2698,201900.177047584
2699,180768.23055758
2700,173209.817436342
2701,172278.957570941
2702,129896.744512186
2703,136205.475132434
2704,141202.860090354
2705,130172.493979978
2706,129569.855013617
2707,130870.051198205
2708,135709.419241581
2709,111219.002802413
2710,129696.397196221
2711,245481.003852977
2712,306185.283746259
2713,186239.785142315
2714,168290.79691642
2715,171624.622376623
2716,171949.808022793
2717,193295.271278088
2718,229842.671937145
2719,164477.213084042
2720,163724.1678915
2721,140080.925565932
2722,162260.496456993
2723,150497.984818055
2724,135602.571281937
2725,138734.87564201
2726,144181.534508427
2727,180162.542028319
2728,165639.693945347
2729,154397.482372938
2730,141578.607876467
2731,125690.163151387
2732,130735.020645768
2733,160229.46726362
2734,160987.525192638
2735,142151.288682249
2736,147756.847033877
2737,125780.2723597
2738,141022.964183423
2739,160772.287623941
2740,137153.434545726
2741,151419.690521196
2742,157606.578177381
2743,148917.680672642
2744,152737.479558963
2745,141766.975502606
2746,137384.255749939
2747,151363.003881951
2748,134472.603529018
2749,134951.338720878
2750,138462.081268287
2751,135167.172615363
2752,198783.656349237
2753,151307.887826849
2754,211409.945646291
2755,130813.973039179
2756,110689.034413107
2757,102110.464738094
2758,101897.634447343
2759,151334.913879616
2760,144861.709975708
2761,149653.049636167
2762,148249.985806468
2763,179302.624010874
2764,163144.195796964
2765,229324.083581291
2766,138260.320694654
2767,95423.3947538351
2768,135108.731775991
2769,141906.607962834
2770,142647.711786711
2771,124573.443056452
2772,121404.247396563
2773,157950.037519882
2774,133440.275751943
2775,132393.881510563
2776,134645.823819431
2777,140118.420344032
2778,116525.514846382
2779,139990.308601202
2780,109919.880319473
2781,102376.455902807
2782,110607.720452365
2783,112004.248125479
2784,123551.621202159
2785,137541.402044747
2786,91626.9084418415
2787,118060.168080366
2788,95863.2664300337
2789,159834.922845942
2790,109829.685294026
2791,123830.279101953
2792,84245.3230045113
2793,159084.137889139
2794,118106.970723894
2795,121220.342461035
2796,107315.228346565
2797,185592.613287568
2798,124723.46948651
2799,122112.331729273
2800,92369.3708678613
2801,117010.732348174
2802,136092.005019366
2803,161509.392410829
2804,143798.9429116
2805,108072.233074138
2806,105687.240950392
2807,154319.269939184
2808,153288.675194414
2809,136581.549523549
2810,138654.994402544
2811,162826.99557119
2812,150924.450711644
2813,170206.492780209
2814,164300.393440221
2815,117902.421876812
2816,214912.021345171
2817,167670.98933855
2818,135418.417188345
2819,176491.098834396
2820,146501.579545172
2821,124708.330349168
2822,185200.787189712
2823,225699.574369749
2824,188402.265343336
2825,157864.540377015
2826,132819.861360419
2827,135126.055314371
2828,232972.98663818
2829,186017.881682971
2830,229678.987137897
2831,192585.449399397
2832,249401.854065354
2833,282967.702948241
2834,217717.067635642
2835,221243.704804287
2836,204183.498343757
2837,169564.250093161
2838,157581.482461182
2839,193777.11755794
2840,193307.317389554
2841,208297.920930717
2842,227121.454861879
2843,144323.476390736
2844,156509.415163442
2845,126946.562510411
2846,213339.390709935
2847,204327.932129475
2848,207099.652505795
2849,212515.334016484
2850,268574.953134722
2851,227410.737232072
2852,229777.973569684
2853,238260.355781728
2854,146327.934428867
2855,203435.797671897
